case_number,case_open_date,case_close_date,case_year,case_sub_type,zip_code,parsed_date,months
20211573,04/15/2021,05/10/2021,2021,amp_equiptment,20876,2021-04-15,04
20131418,11/25/2013,12/30/2013,2013,amp_equiptment,20906,2013-11-25,11
20252953,11/06/2025,12/02/2025,2025,residentual_multi_tennant_dwelling,20910,2025-11-06,11
20241380,03/18/2024,06/18/2024,2024,residential_mechanical,20910,2024-03-18,03
20252398,09/03/2025,01/28/2026,2025,industrial_or_comm_equip,20882,2025-09-03,09
20242106,08/05/2024,09/16/2024,2024,amp_equiptment,20903,2024-08-05,08
20152167,09/03/2015,10/01/2015,2015,residentual_multi_tennant_dwelling,20871,2015-09-03,09
20202109,06/30/2020,01/05/2021,2020,other_causes,20814,2020-06-30,06
10486,10/01/1998,02/09/1999,1998,industrial_or_comm_equip,20899,1998-10-01,10
20221395,03/31/2022,11/17/2022,2022,industrial_or_comm_equip,20815,2022-03-31,03
20221633,05/16/2022,06/01/2022,2022,amp_equiptment,20906,2022-05-16,05
20152314,10/13/2015,11/25/2015,2015,amp_equiptment,20878,2015-10-13,10
20261015,01/05/2026,01/16/2026,2026,industrial_or_comm_equip,20910,2026-01-05,01
20181008,01/02/2018,01/17/2018,2018,industrial_or_comm_equip,20814,2018-01-02,01
20252268,08/19/2025,09/03/2025,2025,residential_construction,20850,2025-08-19,08
128,01/03/2000,03/15/2000,2000,industrial_or_comm_equip,20895,2000-01-03,01
20232226,09/11/2023,11/22/2023,2023,residentual_multi_tennant_dwelling,20910,2023-09-11,09
20531,06/26/2008,06/27/2008,2008,residential_construction,20852,2008-06-26,06
16143,04/08/2005,06/07/2005,2005,industrial_or_comm_equip,20814,2005-04-08,04
2013325,03/26/2013,10/04/2013,2013,residential_construction,20814,2013-03-26,03
20152057,08/13/2015,10/28/2015,2015,residential_mechanical,20912,2015-08-13,08
20202375,08/26/2020,10/28/2020,2020,amp_equiptment,20901,2020-08-26,08
27250,11/07/2012,01/09/2013,2012,residentual_multi_tennant_dwelling,20901,2012-11-07,11
27137,10/11/2012,10/18/2012,2012,amp_equiptment,20842,2012-10-11,10
20221044,01/14/2022,05/05/2022,2022,residential_construction,20817,2022-01-14,01
20181360,03/20/2018,05/11/2018,2018,industrial_or_comm_equip,20874,2018-03-20,03
20252283,08/20/2025,09/11/2025,2025,leaf_blower_gas,20876,2025-08-20,08
7517,07/03/1997,07/10/1997,1997,residential_construction,20910,1997-07-03,07
18129,09/07/2006,01/18/2007,2006,industrial_or_comm_equip,20910,2006-09-07,09
20251993,07/14/2025,08/20/2025,2025,leaf_blower_gas,20906,2025-07-14,07
26917,08/23/2012,10/01/2012,2012,residentual_multi_tennant_dwelling,20850,2012-08-23,08
20201867,05/18/2020,06/18/2020,2020,residential_construction,20814,2020-05-18,05
20141114,08/14/2014,05/18/2015,2014,residential_construction,20906,2014-08-14,08
524,05/26/2000,09/26/2000,2000,industrial_or_comm_equip,20852,2000-05-26,05
20251526,04/15/2025,08/20/2025,2025,residential_motor_vehicle,20886,2025-04-15,04
26334,05/01/2012,07/09/2012,2012,other_causes,20910,2012-05-01,05
20231572,05/08/2023,06/01/2023,2023,amp_equiptment,20874,2023-05-08,05
20241026,01/05/2024,07/16/2025,2024,amp_equiptment,20876,2024-01-05,01
2013496,05/07/2013,10/13/2014,2013,other_causes,20815,2013-05-07,05
20222138,08/23/2022,09/19/2022,2022,amp_equiptment,20905,2022-08-23,08
20171380,04/06/2017,06/20/2017,2017,industrial_or_comm_equip,20833,2017-04-06,04
20252537,09/18/2025,10/31/2025,2025,leaf_blower_gas,20833,2025-09-18,09
20161441,05/05/2016,08/03/2016,2016,other_causes,20815,2016-05-05,05
5603,03/21/1996,07/31/1996,1996,residential_construction,20910,1996-03-21,03
23502,06/24/2010,08/31/2010,2010,residential_construction,20817,2010-06-24,06
20162490,11/16/2016,11/29/2016,2016,leaf_blower,20815,2016-11-16,11
20192399,09/18/2019,10/24/2019,2019,residential_construction,20852,2019-09-18,09
13745,11/06/2003,04/08/2004,2003,residential_motor_vehicle,20853,2003-11-06,11
17958,07/24/2006,08/10/2006,2006,residential_construction,20895,2006-07-24,07
20242500,10/25/2024,12/06/2024,2024,leaf_blower,20832,2024-10-25,10
20221874,06/28/2022,07/20/2022,2022,other_causes,20910,2022-06-28,06
20241123,01/29/2024,02/29/2024,2024,industrial_or_comm_equip,20853,2024-01-29,01
8316,04/20/1999,05/27/1999,1999,residential_motor_vehicle,20882,1999-04-20,04
20211626,04/27/2021,06/16/2021,2021,residential_mechanical,20852,2021-04-27,04
20252892,11/03/2025,12/03/2025,2025,leaf_blower_gas,20853,2025-11-03,11
20201943,05/28/2020,07/23/2020,2020,other_causes,20874,2020-05-28,05
13002,06/17/2003,06/17/2003,2003,residential_construction,20854,2003-06-17,06
20251308,03/14/2025,03/26/2025,2025,amp_equiptment,20817,2025-03-14,03
26193,03/28/2012,04/13/2012,2012,residentual_multi_tennant_dwelling,20904,2012-03-28,03
12764,05/05/2003,03/18/2004,2003,residential_motor_vehicle,20841,2003-05-05,05
20253176,11/26/2025,12/11/2025,2025,leaf_blower_gas,20854,2025-11-26,11
20151827,06/22/2015,07/01/2015,2015,residential_construction,20905,2015-06-22,06
20202578,10/06/2020,11/17/2020,2020,industrial_or_comm_equip,20853,2020-10-06,10
20232519,11/15/2023,03/07/2024,2023,other_causes,20842,2023-11-15,11
22937,02/09/2010,02/09/2010,2010,amp_equiptment,20874,2010-02-09,02
18446,12/01/2006,02/08/2007,2006,industrial_or_comm_equip,20854,2006-12-01,12
20151400,04/06/2015,06/23/2016,2015,amp_equiptment,20904,2015-04-06,04
7994,10/27/1997,11/03/1997,1997,residentual_house_yard,20877,1997-10-27,10
1237,11/17/2000,12/13/2000,2000,industrial_or_comm_equip,20815,2000-11-17,11
26862,08/13/2012,12/14/2012,2012,industrial_or_comm_equip,20874,2012-08-13,08
20141537,11/28/2014,12/15/2014,2014,amp_equiptment,20874,2014-11-28,11
20161277,03/24/2016,04/14/2016,2016,amp_equiptment,20814,2016-03-24,03
20252681,10/06/2025,10/20/2025,2025,leaf_blower_gas,20879,2025-10-06,10
14687,05/19/2004,06/24/2004,2004,residential_construction,20814,2004-05-19,05
20232597,12/04/2023,01/04/2024,2023,amp_equiptment,20874,2023-12-04,12
20171224,02/28/2017,03/27/2017,2017,residentual_multi_tennant_dwelling,20910,2017-02-28,02
20221518,04/25/2022,11/16/2022,2022,residential_construction,20814,2022-04-25,04
25276,07/28/2011,08/10/2011,2011,residential_construction,20906,2011-07-28,07
2486,08/30/2001,10/17/2001,2001,amp_equiptment,20816,2001-08-30,08
20182232,09/05/2018,11/06/2018,2018,industrial_or_comm_equip,20910,2018-09-05,09
20192257,08/14/2019,12/04/2019,2019,other_causes,20815,2019-08-14,08
20152434,11/12/2015,11/18/2015,2015,amp_equiptment,20904,2015-11-12,11
20172069,08/01/2017,09/13/2017,2017,industrial_or_comm_equip,20902,2017-08-01,08
16661,08/12/2005,10/04/2005,2005,residential_mechanical,20904,2005-08-12,08
1992930441,09/28/1992,09/28/1992,1992,leaf_blower,20906,1992-09-28,09
9734,04/08/1998,06/30/1998,1998,residentual_house_yard,20876,1998-04-08,04
20152386,11/02/2015,11/30/2015,2015,residentual_multi_tennant_dwelling,20886,2015-11-02,11
20241170,02/07/2024,06/10/2025,2024,amp_equiptment,20814,2024-02-07,02
20191557,04/16/2019,05/02/2019,2019,industrial_or_comm_equip,20850,2019-04-16,04
26184,03/23/2012,05/01/2012,2012,residential_mechanical,20872,2012-03-23,03
9732,04/03/1998,05/26/1998,1998,residentual_house_yard,20879,1998-04-03,04
17279,02/13/2006,05/22/2006,2006,amp_equiptment,20874,2006-02-13,02
20252210,08/10/2025,10/01/2025,2025,other_causes,20850,2025-08-10,08
20231706,05/31/2023,06/13/2023,2023,residential_construction,20902,2023-05-31,05
20161263,03/23/2016,04/22/2016,2016,residentual_multi_tennant_dwelling,20852,2016-03-23,03
17861,07/05/2006,07/20/2006,2006,amp_equiptment,20874,2006-07-05,07
4068,02/17/1995,06/11/1999,1995,industrial_or_comm_equip,20850,1995-02-17,02
2014191,01/29/2014,02/10/2014,2014,residentual_house_yard,20853,2014-01-29,01
2014235,02/05/2014,03/26/2014,2014,amp_equiptment,20852,2014-02-05,02
2013397,04/16/2013,05/01/2013,2013,amp_equiptment,20882,2013-04-16,04
20171559,05/15/2017,09/13/2017,2017,other_causes,20814,2017-05-15,05
20212577,10/18/2021,04/21/2022,2021,amp_equiptment,20910,2021-10-18,10
20201838,05/15/2020,06/15/2020,2020,residential_construction,20854,2020-05-15,05
25112,06/17/2011,06/22/2011,2011,other_causes,20852,2011-06-17,06
20252590,09/28/2025,12/09/2025,2025,leaf_blower_gas,20904,2025-09-28,09
9663,03/23/1998,06/30/1998,1998,residentual_house_yard,20876,1998-03-23,03
20221241,02/28/2022,05/18/2022,2022,residentual_multi_tennant_dwelling,20910,2022-02-28,02
20231978,07/21/2023,08/25/2023,2023,residential_construction,20814,2023-07-21,07
20241857,06/18/2024,07/16/2024,2024,industrial_or_comm_equip,20854,2024-06-18,06
20172375,10/16/2017,11/30/2017,2017,residentual_multi_tennant_dwelling,20876,2017-10-16,10
20162207,09/09/2016,12/28/2016,2016,other_causes,20910,2016-09-09,09
20252790,10/20/2025,10/22/2025,2025,leaf_blower_gas,20910,2025-10-20,10
5955,06/13/1996,12/03/1997,1996,residentual_house_yard,20877,1996-06-13,06
18398,11/20/2006,12/11/2006,2006,industrial_or_comm_equip,20815,2006-11-20,11
20191012,01/07/2019,01/15/2019,2019,industrial_or_comm_equip,20814,2019-01-07,01
2013322,03/22/2013,04/11/2013,2013,residential_construction,20910,2013-03-22,03
20182125,08/10/2018,10/30/2018,2018,amp_equiptment,20871,2018-08-10,08
20201057,01/14/2020,03/05/2020,2020,amp_equiptment,20814,2020-01-14,01
20182450,10/25/2018,12/12/2018,2018,industrial_or_comm_equip,20814,2018-10-25,10
2530,09/10/2001,10/19/2001,2001,amp_equiptment,20855,2001-09-10,09
21856,06/15/2009,06/26/2009,2009,amp_equiptment,20850,2009-06-15,06
4843,09/01/1995,09/25/1995,1995,residentual_house_yard,20902,1995-09-01,09
20241261,02/26/2024,03/11/2024,2024,residential_construction,20852,2024-02-26,02
20171291,03/20/2017,04/20/2018,2017,industrial_or_comm_equip,20850,2017-03-20,03
10065,05/26/1998,06/24/1998,1998,industrial_or_comm_equip,20891,1998-05-26,05
19131,06/04/2007,06/18/2007,2007,residential_mechanical,20871,2007-06-04,06
20172471,11/13/2017,01/11/2018,2017,industrial_or_comm_equip,20910,2017-11-13,11
20202666,10/22/2020,11/30/2020,2020,residential_construction,20910,2020-10-22,10
20181328,03/15/2018,03/30/2018,2018,residential_construction,20815,2018-03-15,03
19177,06/12/2007,07/10/2007,2007,amp_equiptment,20815,2007-06-12,06
19285,07/12/2007,04/07/2008,2007,residential_construction,20814,2007-07-12,07
20192773,12/06/2019,02/06/2020,2019,industrial_or_comm_equip,20816,2019-12-06,12
2013928,07/11/2013,07/18/2013,2013,industrial_or_comm_equip,20910,2013-07-11,07
20202261,08/03/2020,08/12/2020,2020,amp_equiptment,20902,2020-08-03,08
20241274,02/27/2024,08/20/2024,2024,other_causes,20814,2024-02-27,02
22026,07/14/2009,08/26/2009,2009,amp_equiptment,20886,2009-07-14,07
20221275,03/08/2022,03/24/2022,2022,leaf_blower,20814,2022-03-08,03
12794,05/09/2003,06/19/2003,2003,industrial_or_comm_equip,20878,2003-05-09,05
20191797,05/17/2019,07/15/2019,2019,other_causes,20850,2019-05-17,05
20241163,02/06/2024,NA,2024,other_causes,20910,2024-02-06,02
480,05/17/2000,10/10/2000,2000,residential_construction,20815,2000-05-17,05
20251334,03/19/2025,03/28/2025,2025,leaf_blower,20816,2025-03-19,03
20252353,08/28/2025,09/12/2025,2025,leaf_blower_gas,20904,2025-08-28,08
20231852,06/26/2023,07/24/2023,2023,amp_equiptment,20910,2023-06-26,06
20252071,07/23/2025,12/10/2025,2025,leaf_blower_gas,20853,2025-07-23,07
20172153,08/24/2017,09/13/2017,2017,industrial_or_comm_equip,20874,2017-08-24,08
19173,06/11/2007,06/27/2007,2007,residential_motor_vehicle,20882,2007-06-11,06
20253400,12/22/2025,01/07/2026,2025,leaf_blower_gas,20850,2025-12-22,12
20253037,11/14/2025,11/24/2025,2025,amp_equiptment,20877,2025-11-14,11
20231387,03/29/2023,06/01/2023,2023,residential_mechanical,20904,2023-03-29,03
2013848,06/26/2013,07/18/2013,2013,residentual_multi_tennant_dwelling,20852,2013-06-26,06
20212853,12/15/2021,01/13/2022,2021,leaf_blower,20905,2021-12-15,12
8789,07/01/1999,08/06/1999,1999,residential_construction,20850,1999-07-01,07
20192366,09/13/2019,01/24/2020,2019,other_causes,20814,2019-09-13,09
8959,08/24/1999,08/03/2000,1999,industrial_or_comm_equip,20832,1999-08-24,08
2014640,05/07/2014,05/20/2014,2014,industrial_or_comm_equip,20854,2014-05-07,05
20181802,05/23/2018,06/01/2018,2018,industrial_or_comm_equip,20814,2018-05-23,05
19453,08/30/2007,10/09/2007,2007,residentual_house_yard,20855,2007-08-30,08
14146,02/12/2004,06/09/2004,2004,amp_equiptment,20872,2004-02-12,02
20241735,05/28/2024,11/18/2024,2024,other_causes,20814,2024-05-28,05
20172605,12/13/2017,03/27/2018,2017,residential_construction,20814,2017-12-13,12
20252152,08/04/2025,10/08/2025,2025,amp_equiptment,20901,2025-08-04,08
20242075,07/29/2024,09/26/2024,2024,amp_equiptment,20853,2024-07-29,07
20221065,01/20/2022,03/21/2022,2022,residential_construction,20815,2022-01-20,01
8126,12/22/1997,01/13/1998,1997,industrial_or_comm_equip,20852,1997-12-22,12
25229,07/11/2011,08/27/2012,2011,residential_mechanical,20879,2011-07-11,07
2013476,05/06/2013,06/26/2013,2013,industrial_or_comm_equip,20852,2013-05-06,05
573,06/12/2000,06/13/2000,2000,residentual_house_yard,20860,2000-06-12,06
20172493,11/16/2017,12/11/2017,2017,residential_construction,20850,2017-11-16,11
23145,04/05/2010,06/23/2010,2010,other_causes,20850,2010-04-05,04
20161130,02/12/2016,03/08/2016,2016,residentual_multi_tennant_dwelling,20874,2016-02-12,02
23247,04/22/2010,05/19/2010,2010,amp_equiptment,20850,2010-04-22,04
20231370,03/27/2023,04/11/2023,2023,industrial_or_comm_equip,20850,2023-03-27,03
25418,09/07/2011,09/09/2011,2011,other_causes,20817,2011-09-07,09
19218,06/21/2007,08/22/2007,2007,amp_equiptment,20874,2007-06-21,06
20252360,08/28/2025,10/07/2025,2025,leaf_blower_gas,20852,2025-08-28,08
20192490,10/02/2019,06/09/2020,2019,industrial_or_comm_equip,20910,2019-10-02,10
20212891,12/23/2021,03/07/2022,2021,other_causes,20852,2021-12-23,12
20161404,04/26/2016,05/31/2016,2016,industrial_or_comm_equip,20850,2016-04-26,04
20222072,08/08/2022,12/15/2022,2022,amp_equiptment,20904,2022-08-08,08
19290,07/13/2007,07/26/2007,2007,residential_construction,20816,2007-07-13,07
20253002,11/11/2025,12/02/2025,2025,leaf_blower_gas,20854,2025-11-11,11
20201783,05/14/2020,09/08/2020,2020,other_causes,20852,2020-05-14,05
20201781,05/13/2020,06/02/2020,2020,leaf_blower,20854,2020-05-13,05
16871,10/28/2005,12/07/2005,2005,industrial_or_comm_equip,20871,2005-10-28,10
20202947,12/29/2020,03/01/2021,2020,residentual_multi_tennant_dwelling,20874,2020-12-29,12
20242030,07/18/2024,08/05/2024,2024,other_causes,20817,2024-07-18,07
20211804,05/28/2021,08/03/2021,2021,other_causes,20852,2021-05-28,05
20252661,10/03/2025,10/20/2025,2025,amp_equiptment,20902,2025-10-03,10
25314,08/08/2011,08/29/2011,2011,residential_construction,20850,2011-08-08,08
20253138,11/23/2025,12/17/2025,2025,leaf_blower_gas,20902,2025-11-23,11
17969,07/25/2006,08/01/2006,2006,residential_construction,20850,2006-07-25,07
27301,11/20/2012,12/14/2012,2012,residential_mechanical,20814,2012-11-20,11
20202727,11/05/2020,01/08/2021,2020,leaf_blower,20815,2020-11-05,11
20151028,01/14/2015,02/03/2015,2015,amp_equiptment,20874,2015-01-14,01
5274,01/02/1996,01/31/1996,1996,amp_equiptment,20910,1996-01-02,01
545,06/02/2000,07/11/2000,2000,residential_motor_vehicle,20814,2000-06-02,06
20231704,05/30/2023,08/28/2023,2023,leaf_blower,20910,2023-05-30,05
13290,08/14/2003,08/20/2003,2003,residential_construction,20895,2003-08-14,08
10167,07/13/1998,07/31/1998,1998,amp_equiptment,20906,1998-07-13,07
20231559,05/03/2023,06/01/2023,2023,residential_mechanical,20878,2023-05-03,05
20202302,08/12/2020,09/23/2020,2020,other_causes,20910,2020-08-12,08
20241623,05/06/2024,05/14/2024,2024,residential_construction,20852,2024-05-06,05
20171568,05/15/2017,05/31/2017,2017,industrial_or_comm_equip,20814,2017-05-15,05
20151736,06/03/2015,09/03/2015,2015,residential_construction,20910,2015-06-03,06
17672,05/17/2006,08/14/2006,2006,amp_equiptment,20872,2006-05-17,05
4656,07/03/1995,07/25/1995,1995,residential_mechanical,20902,1995-07-03,07
20212238,08/10/2021,09/20/2021,2021,residential_construction,20814,2021-08-10,08
8422,01/22/1999,02/18/1999,1999,amp_equiptment,20874,1999-01-22,01
7402,06/12/1997,06/18/1997,1997,residential_construction,20817,1997-06-12,06
7746,08/22/1997,11/25/1997,1997,residentual_house_yard,20814,1997-08-22,08
20252835,10/26/2025,12/29/2025,2025,leaf_blower_gas,20817,2025-10-26,10
15008,07/26/2004,08/13/2004,2004,residential_mechanical,20850,2004-07-26,07
20161431,05/02/2016,05/16/2016,2016,residential_construction,20910,2016-05-02,05
22608,11/03/2009,12/03/2009,2009,industrial_or_comm_equip,20816,2009-11-03,11
20211751,05/18/2021,07/20/2021,2021,leaf_blower,20910,2021-05-18,05
20231427,04/05/2023,04/05/2023,2023,leaf_blower,20814,2023-04-05,04
20252670,10/05/2025,NA,2025,leaf_blower_gas,20816,2025-10-05,10
23567,07/13/2010,09/30/2010,2010,other_causes,20904,2010-07-13,07
25178,06/30/2011,08/22/2011,2011,residential_construction,20852,2011-06-30,06
22636,11/10/2009,12/14/2009,2009,residential_construction,20852,2009-11-10,11
27475,01/07/2013,02/26/2013,2013,amp_equiptment,20874,2013-01-07,01
20171027,01/10/2017,05/05/2017,2017,industrial_or_comm_equip,20814,2017-01-10,01
5286,02/26/1996,03/22/1996,1996,residential_motor_vehicle,20872,1996-02-26,02
20141377,10/23/2014,11/19/2014,2014,residential_construction,20814,2014-10-23,10
20252002,07/15/2025,07/17/2025,2025,residentual_multi_tennant_dwelling,20878,2025-07-15,07
20192670,11/12/2019,12/06/2019,2019,residential_motor_vehicle,20814,2019-11-12,11
20222246,09/19/2022,09/29/2022,2022,residential_construction,20814,2022-09-19,09
20212815,12/06/2021,12/29/2021,2021,amp_equiptment,20874,2021-12-06,12
5974,06/20/1996,07/17/1996,1996,industrial_or_comm_equip,20874,1996-06-20,06
20192383,09/13/2019,10/14/2019,2019,other_causes,20910,2019-09-13,09
8898,08/04/1999,08/24/1999,1999,residential_construction,20902,1999-08-04,08
20161497,05/18/2016,06/06/2016,2016,residential_construction,20815,2016-05-18,05
20221083,01/24/2022,02/02/2022,2022,industrial_or_comm_equip,20910,2022-01-24,01
23353,05/17/2010,07/06/2010,2010,residentual_house_yard,20874,2010-05-17,05
13882,12/01/2003,06/29/2004,2003,industrial_or_comm_equip,20876,2003-12-01,12
20161314,04/04/2016,05/05/2016,2016,residentual_multi_tennant_dwelling,20904,2016-04-04,04
20222565,12/12/2022,06/06/2023,2022,other_causes,20850,2022-12-12,12
20152077,08/19/2015,09/10/2015,2015,industrial_or_comm_equip,20854,2015-08-19,08
20252054,07/21/2025,08/21/2025,2025,leaf_blower_gas,20815,2025-07-21,07
18451,12/05/2006,03/15/2007,2006,amp_equiptment,20874,2006-12-05,12
19797,12/12/2007,04/24/2008,2007,industrial_or_comm_equip,20854,2007-12-12,12
25101,06/15/2011,09/08/2011,2011,amp_equiptment,20878,2011-06-15,06
20161912,07/12/2016,07/19/2016,2016,residentual_house_yard,20817,2016-07-12,07
21805,06/01/2009,06/18/2009,2009,industrial_or_comm_equip,20850,2009-06-01,06
20192472,09/30/2019,10/30/2019,2019,industrial_or_comm_equip,20895,2019-09-30,09
20231914,07/07/2023,09/15/2023,2023,industrial_or_comm_equip,20854,2023-07-07,07
20211511,04/06/2021,04/23/2021,2021,amp_equiptment,20854,2021-04-06,04
20231612,05/12/2023,06/27/2023,2023,residential_mechanical,20901,2023-05-12,05
20232586,11/30/2023,02/06/2024,2023,residential_construction,20910,2023-11-30,11
20192610,10/31/2019,12/18/2019,2019,leaf_blower,20878,2019-10-31,10
20131126,09/06/2013,09/13/2013,2013,residential_mechanical,20906,2013-09-06,09
5379,02/14/1996,04/03/1996,1996,industrial_or_comm_equip,20814,1996-02-14,02
20221507,04/21/2022,08/03/2022,2022,residential_construction,20814,2022-04-21,04
1310,12/11/2000,12/21/2000,2000,amp_equiptment,20874,2000-12-11,12
20191872,05/30/2019,07/02/2019,2019,amp_equiptment,20852,2019-05-30,05
